Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
03/27/2025,15:00,N,0.63,1.18,1,1.02,1
03/27/2025,16:00,N,0.53,1.23,1.07,1.07,1.07
03/27/2025,17:00,N,0.7,1.26,1.1,1.1,1.1
03/27/2025,18:00,N,0.61,1.34,1,1.04,1.04
03/27/2025,19:00,N,0.49,1.36,0.69,0.92,0.69
03/27/2025,20:00,N,0.38,2.12,1,1.75,0.94
03/27/2025,21:00,N,1.59,4.68,4.98,4.98,4.98
03/27/2025,22:00,N,0.9,1.5,1.5,1.65,0.19
03/27/2025,23:00,N,1.6,1.16,1,1,0.2
03/27/2025,24:00,N,0.66,1,1,0.28,0.04
03/28/2025,01:00,N,0.47,0.64,0.51,0.07,0.03
03/28/2025,02:00,N,0.79,0.79,0.46,0.07,0.04
03/28/2025,03:00,N,0.07,0.67,0.48,0.08,0.04
03/28/2025,04:00,N,0.41,0.79,0.38,0.09,0.04
03/28/2025,05:00,N,0.49,1.06,0.47,0.11,0.04
03/28/2025,06:00,N,0.46,1.27,0.37,0.2,0.04
03/28/2025,07:00,N,0.6,1.78,0.65,4.5,0.1
03/28/2025,08:00,N,1.45,1.1,1.1,5.1,1.1
03/28/2025,09:00,N,6,10.27,10.27,10.27,10.27
03/28/2025,10:00,N,1.9,10.17,10,8.25,10
03/28/2025,11:00,N,1.62,3.4,3,3.09,3.09
03/28/2025,12:00,N,0.78,1.29,1,1,1
03/28/2025,13:00,N,0.58,1.29,1,1,1
03/28/2025,14:00,N,0.41,1.08,0.79,0.94,0.79
03/28/2025,15:00,N,0.39,1.28,1,1,1
03/28/2025,16:00,N,1.07,1.58,1,1,1
03/28/2025,17:00,N,0.99,1.56,0.98,1.04,1.04
03/28/2025,18:00,N,1.47,1.61,1.05,1.05,1.05
03/28/2025,19:00,N,0.7,1.62,0.77,1,0.77
03/28/2025,20:00,N,0.6,3.03,1.5,1.5,0.23
03/28/2025,21:00,N,2,1.92,1.5,1.5,0.96
03/28/2025,22:00,N,1.42,1.33,1,1.02,0.04
03/28/2025,23:00,N,1.45,1.16,1,0.3,0.04
03/28/2025,24:00,N,0.98,1.1,1,0.27,0.04
03/29/2025,01:00,N,0.44,1,0.85,0.08,0.04
03/29/2025,02:00,N,0.53,0.79,0.56,0.08,0.04
03/29/2025,03:00,N,0.69,0.79,0.5,0.12,0.04
03/29/2025,04:00,N,0.54,0.79,0.5,0.1,0.04
03/29/2025,05:00,N,0.79,1.11,0.44,0.14,0.05
03/29/2025,06:00,N,0.49,0.96,0.44,0.15,0.05
03/29/2025,07:00,N,0.83,0.67,0.65,1.04,0.05
03/29/2025,08:00,N,2.73,0.99,1,1.03,0.94
03/29/2025,09:00,N,2.64,2.74,2.64,6.1,2.64
03/29/2025,10:00,N,1.9,3.34,3.21,3.34,3.34
03/29/2025,11:00,N,0.63,1.13,0.99,1,1
03/29/2025,12:00,N,0.63,1.13,1,1,1
03/29/2025,13:00,N,0.4,1.13,1,1,1
03/29/2025,14:00,N,0.63,0.77,0.64,0.94,0.64
03/29/2025,15:00,N,0.63,1.16,1,1,1
03/29/2025,16:00,N,0.78,1.19,1,1,1
03/29/2025,17:00,N,1.42,1.08,1.02,1.02,1.02
03/29/2025,18:00,N,1.47,1.39,1.05,1.05,1.05
03/29/2025,19:00,N,0.82,1.08,0.96,1.01,0.96
03/29/2025,20:00,N,0.53,1.5,1,1.24,1
03/29/2025,21:00,N,1.35,1.5,1.5,1.5,1.5
03/29/2025,22:00,N,1.98,1.95,1.5,1.5,0.05
03/29/2025,23:00,N,0.99,3.01,2.69,1,0.05
03/29/2025,24:00,N,0.99,1.25,1,1,0.05
03/30/2025,01:00,N,0.64,1.22,0.98,0.07,0.03
03/30/2025,02:00,N,0.48,1.15,0.79,0.07,0.04
03/30/2025,03:00,N,0.36,0.83,0.51,0.1,0.04
03/30/2025,04:00,N,0.29,0.7,0.5,0.09,0.04
03/30/2025,05:00,N,0.29,0.75,0.4,0.1,0.05
03/30/2025,06:00,N,0.43,1,0.44,0.08,0.05
03/30/2025,07:00,N,0.46,0.99,0.51,1.01,0.05
03/30/2025,08:00,N,0.41,0.65,0.98,1.02,0.65
03/30/2025,09:00,N,0.5,1.27,1.1,1.1,1.1
03/30/2025,10:00,N,0.79,1.4,1.31,1.31,1.31
03/30/2025,11:00,N,0.7,1.06,0.99,0.99,0.99
03/30/2025,12:00,N,0.53,0.6,0.51,0.94,0.51
03/30/2025,13:00,N,0.2,0.64,0.51,0.71,0.51
03/30/2025,14:00,N,0.36,0.69,0.5,0.96,0.5
03/30/2025,15:00,N,0.46,1.18,0.98,1,0.98
03/30/2025,16:00,N,0.6,1.14,0.98,1,1
03/30/2025,17:00,N,0.7,1.2,1,1,1
03/30/2025,18:00,N,1.19,1.26,1,1.5,1
03/30/2025,19:00,N,0.81,1.5,0.85,1.05,0.85
03/30/2025,20:00,N,5,5.25,5,5,5
03/30/2025,21:00,N,4.98,5.02,27.75,18.75,26.75
03/30/2025,22:00,N,1.37,13.24,12.89,19.33,3.33
03/30/2025,23:00,N,0.71,1.34,1,1,0.05
03/30/2025,24:00,N,0.5,1.37,1,1,0.05
03/31/2025,01:00,N,0.34,0.85,0.51,0.09,0.03
03/31/2025,02:00,N,0.43,1.16,0.51,0.09,0.04
03/31/2025,03:00,N,0.08,0.98,0.5,0.12,0.04
03/31/2025,04:00,N,0.11,0.97,0.5,0.13,0.04
03/31/2025,05:00,N,0.29,1,0.31,0.14,0.05
03/31/2025,06:00,N,0.25,0.65,0.5,0.15,0.05
03/31/2025,07:00,N,0.86,0.57,0.57,4,0.05
03/31/2025,08:00,N,0.46,1.1,1.1,5.1,0.94
03/31/2025,09:00,N,0.57,8.37,8,9.63,8
03/31/2025,10:00,N,0.55,2.53,2.5,2.5,2.5
03/31/2025,11:00,N,0.48,1.03,1,1,1
03/31/2025,12:00,N,0.45,0.62,0.51,1,0.51
03/31/2025,13:00,N,0.42,0.65,0.5,0.84,0.5
03/31/2025,14:00,N,0.48,0.75,0.5,0.69,0.5
03/31/2025,15:00,N,0.63,1.25,1,1.15,1
03/31/2025,16:00,N,0.9,1.48,1.25,1.4,1.36
03/31/2025,17:00,N,1.32,1.83,1.5,1.68,1.68
03/31/2025,18:00,N,0.79,1.43,1.05,5.82,1.1
03/31/2025,19:00,N,0.82,2.01,0.98,1.05,0.98
03/31/2025,20:00,N,3.49,9.67,7.88,7.88,7.88
03/31/2025,21:00,N,2.25,25.77,25.77,15,24
03/31/2025,22:00,N,1.98,19.95,19.95,19.95,0.05
03/31/2025,23:00,N,0.97,1.26,1.17,1.05,0.05
03/31/2025,24:00,N,0.6,1,1,0.87,0.04
04/01/2025,01:00,N,0.33,1.25,0.99,0.08,0.04
04/01/2025,02:00,N,0.38,1.29,0.98,0.08,0.04
04/01/2025,03:00,N,0.77,1,1,0.11,0.04
04/01/2025,04:00,N,0.56,0.79,0.52,0.2,0.04
04/01/2025,05:00,N,0.83,0.91,0.81,0.13,0.04
04/01/2025,06:00,N,0.64,1.24,1,0.14,0.05
04/01/2025,07:00,N,0.27,1.19,1,1.01,0.1
04/01/2025,08:00,N,0.62,0.62,1.01,1.01,0.57
04/01/2025,09:00,N,1.37,4.19,4.19,4.19,4.19
04/01/2025,10:00,N,0.99,3.09,2.99,2.99,2.99
04/01/2025,11:00,N,0.44,1.13,1.04,1.04,1.04
04/01/2025,12:00,N,0.42,1.01,1.02,1.02,1.02
04/01/2025,13:00,N,0.63,0.99,0.86,0.94,0.86
04/01/2025,14:00,N,0.38,0.92,0.79,0.94,0.79
04/01/2025,15:00,N,0.97,0.94,0.94,0.94,0.94
04/01/2025,16:00,N,1.04,1.08,0.96,0.96,0.96
04/01/2025,17:00,N,1.12,1.01,0.96,0.96,0.96
04/01/2025,18:00,N,0.45,1.01,0.83,0.96,0.9
04/01/2025,19:00,N,1,1.02,1,1.03,1
04/01/2025,20:00,N,3.24,3.99,3.89,3.89,3.89
04/01/2025,21:00,N,1.46,1.05,3.64,3.64,3.64
04/01/2025,22:00,N,1.75,2.4,2.25,2.25,2.25
04/01/2025,23:00,N,0.54,1.04,1,1,0.16
04/01/2025,24:00,N,0.67,1,0.95,0.86,0.04
04/02/2025,01:00,N,0.26,0.7,0.5,0.07,0.04
04/02/2025,02:00,N,0.29,0.62,0.43,0.07,0.04
04/02/2025,03:00,N,0.27,0.35,0.35,0.2,0.04
04/02/2025,04:00,N,0.22,0.32,0.32,0.19,0.04
04/02/2025,05:00,N,0.29,0.48,0.4,0.12,0.04
04/02/2025,06:00,N,0.27,0.79,0.42,0.13,0.05
04/02/2025,07:00,N,0.5,1.5,0.85,1,0.05
04/02/2025,08:00,N,1.73,1.02,1.02,1.02,0.06
04/02/2025,09:00,N,1.2,1.43,1.12,1.12,1.12
04/02/2025,10:00,N,1.47,1.54,1,1,1
04/02/2025,11:00,N,1.47,1.11,0.98,1,0.98
04/02/2025,12:00,N,1.25,1.04,0.79,0.94,0.79
04/02/2025,13:00,N,1.24,0.95,0.74,0.94,0.74
04/02/2025,14:00,N,0.82,1.18,0.79,0.99,0.79
04/02/2025,15:00,N,1.42,1.38,1,1,1
04/02/2025,16:00,N,1.75,1.6,1,1,1
04/02/2025,17:00,N,2.09,1.57,1,1.15,1.15
04/02/2025,18:00,N,4,4.39,3.45,3.86,3.86
04/02/2025,19:00,N,2.84,3.61,1.65,1.65,1.65
04/02/2025,20:00,N,7.93,39.51,44.39,29.41,44.39
04/02/2025,21:00,N,18.2,33.47,34.62,25,34.62
04/02/2025,22:00,N,3.92,18.86,18.86,25,18.86
04/02/2025,23:00,N,1.96,1.94,1.49,1,1
04/02/2025,24:00,N,0,3.6,3,3,0.21
04/03/2025,01:00,N,0.99,1.49,0.98,0.92,0.1
04/03/2025,02:00,N,0.35,1.66,0.98,0.92,0.06
04/03/2025,03:00,N,0.63,1.54,1,1,0.06
04/03/2025,04:00,N,0.37,1.34,0.94,0.94,0.13
04/03/2025,05:00,N,0.47,1.42,0.82,0.82,0.06
04/03/2025,06:00,N,0.47,1.49,0.58,0.56,0.15
04/03/2025,07:00,N,1.15,1.93,1,2.1,0.11
04/03/2025,08:00,N,2.89,1.5,1.5,2.1,0.17
04/03/2025,09:00,N,2.43,3.99,3.91,3.41,3.91
04/03/2025,10:00,N,0.7,3.84,3.64,3.64,3.64
04/03/2025,11:00,N,0.51,1.55,1,1.04,1
04/03/2025,12:00,N,0.99,1.3,0.98,1.03,0.98
04/03/2025,13:00,N,0.71,1.17,0.86,1.01,0.86
04/03/2025,14:00,N,0.88,1.18,0.64,0.96,0.64
04/03/2025,15:00,N,1.35,1.38,1,1,1
04/03/2025,16:00,N,1.59,1.59,0.85,1,1
04/03/2025,17:00,N,2.21,2.04,1.03,1.03,1.03
04/03/2025,18:00,N,5.46,6.48,1.65,5.93,5.93
04/03/2025,19:00,N,2.46,2.84,1.61,1.61,1.61
04/03/2025,20:00,N,7.33,29.43,32.46,19.33,32.46
04/03/2025,21:00,N,6.27,19.99,19.99,19.99,19.99
04/03/2025,22:00,N,3.92,10.37,10,14,10
04/03/2025,23:00,N,1.96,1.6,1,1,1
04/03/2025,24:00,N,0,1.66,1.32,1.03,1
04/04/2025,01:00,N,0.36,0.79,0.79,0.1,0.05
04/04/2025,02:00,N,0.29,1.3,0.51,0.11,0.04
04/04/2025,03:00,N,0.55,1.08,0.51,0.51,0.04
04/04/2025,04:00,N,0.69,1,0.51,0.51,0.05
04/04/2025,05:00,N,0.66,1.12,0.5,0.5,0.05
04/04/2025,06:00,N,0.57,1.33,0.51,0.3,0.05
04/04/2025,07:00,N,0.61,1.55,1,1.05,0.05
04/04/2025,08:00,N,1.68,2.1,2.1,2.1,0.07
04/04/2025,09:00,N,1.49,2.99,2.99,2.8,2.99
04/04/2025,10:00,N,1.96,5.74,5.56,5.56,5.56
04/04/2025,11:00,N,0.99,1.69,1.61,1.61,1.61
04/04/2025,12:00,N,0.86,1.18,1,1.04,1
04/04/2025,13:00,N,0.99,1.02,0.82,1.02,0.82
04/04/2025,14:00,N,1.19,1.44,1,1.02,1
04/04/2025,15:00,N,1.23,1.31,1,1,1
04/04/2025,16:00,N,1.47,1.68,1.5,1.5,1.5
04/04/2025,17:00,N,1.32,1.93,1.56,1.71,1.71
04/04/2025,18:00,N,3.82,4.07,3.63,3.78,3.78
04/04/2025,19:00,N,2.21,1.5,1.5,1.5,1.5
04/04/2025,20:00,N,4.19,9.2,8.78,8.78,8.78
04/04/2025,21:00,N,3.92,2,5.58,5.58,5.58
04/04/2025,22:00,N,1.11,3.71,3.34,3.34,3.34
04/04/2025,23:00,N,0.66,1,0.99,0.96,0.05
04/04/2025,24:00,N,0,1,1,0.99,0.04
04/05/2025,01:00,N,0.29,0.5,0.5,0.1,0.04
04/05/2025,02:00,N,0.31,0.87,0.5,0.11,0.04
04/05/2025,03:00,N,0.31,0.51,0.5,0.5,0.04
04/05/2025,04:00,N,0.29,0.72,0.51,0.2,0.04
04/05/2025,05:00,N,0.7,0.94,0.5,0.25,0.04
04/05/2025,06:00,N,0.67,0.89,0.5,0.24,0.04
04/05/2025,07:00,N,0.59,0.98,0.98,0.98,0.04
04/05/2025,08:00,N,0.56,1.2,1,0.99,0.05
04/05/2025,09:00,N,0.49,1.96,1.76,1.04,1.76
04/05/2025,10:00,N,0.82,2.61,2.34,1.04,2.34
04/05/2025,11:00,N,0.74,1.04,1,1,1
04/05/2025,12:00,N,0.75,0.86,0.86,0.99,0.86
04/05/2025,13:00,N,0.86,0.86,0.74,0.94,0.74
04/05/2025,14:00,N,0.92,1.01,0.79,0.92,0.79
04/05/2025,15:00,N,0.71,0.91,0.79,0.79,0.79
04/05/2025,16:00,N,0.99,1.03,0.94,0.94,0.94
04/05/2025,17:00,N,1.16,1.16,0.91,0.94,0.91
04/05/2025,18:00,N,1.4,1.42,0.99,0.99,0.99
04/05/2025,19:00,N,3.69,1.26,1,0.9,1
04/05/2025,20:00,N,0.74,1.32,1.14,1.02,1.14
04/05/2025,21:00,N,1.63,1.1,1.05,0.99,0.99
04/05/2025,22:00,N,0.53,1.15,1,0.96,0.16
04/05/2025,23:00,N,0.29,0.78,0.55,0.23,0.04
04/05/2025,24:00,N,0.29,1.3,1,0.08,0.04
04/06/2025,01:00,N,0.6,0.79,0.4,0.08,0.04
04/06/2025,02:00,N,0.66,0.89,0.38,0.08,0.03
04/06/2025,03:00,N,0.87,0.86,0.38,0.24,0.03
04/06/2025,04:00,N,0.79,0.99,0.5,0.21,0.04
04/06/2025,05:00,N,0.95,1,0.5,0.24,0.04
04/06/2025,06:00,N,0.95,1.04,0.37,0.25,0.04
04/06/2025,07:00,N,1.45,1.81,1,1,0.05
04/06/2025,08:00,N,1.62,1.52,1.02,1.02,0.05
04/06/2025,09:00,N,0.78,7.96,7.96,1.06,7.96
04/06/2025,10:00,N,1.14,4.26,4.1,1.06,4.1
04/06/2025,11:00,N,0.99,1.04,1,1,1
04/06/2025,12:00,N,0.99,1.01,0.95,0.95,0.95
04/06/2025,13:00,N,0.48,0.61,0.54,0.69,0.54
04/06/2025,14:00,N,0.77,0.68,0.51,0.66,0.51
04/06/2025,15:00,N,0.67,0.58,0.49,0.5,0.49
04/06/2025,16:00,N,0.51,0.57,0.49,0.5,0.49
04/06/2025,17:00,N,0.55,0.64,0.51,0.59,0.51
04/06/2025,18:00,N,0.73,0.72,0.54,0.69,0.56
04/06/2025,19:00,N,0.95,1.2,0.57,0.76,0.57
04/06/2025,20:00,N,1.74,1.98,1,2.06,1
04/06/2025,21:00,N,2.52,2.1,1.5,3.68,1.5
04/06/2025,22:00,N,5.76,2.8,2.8,2.8,2.8
04/06/2025,23:00,N,4.4,1.14,0.94,0.94,0.94
04/06/2025,24:00,N,0,3.29,1,0.94,0.94
04/07/2025,01:00,N,0.86,1.05,0.5,0.48,0.05
04/07/2025,02:00,N,1.06,1.45,0.43,0.41,0.05
04/07/2025,03:00,N,1.11,1.34,0.5,0.53,0.05
04/07/2025,04:00,N,0.95,1.05,0.5,0.5,0.13
04/07/2025,05:00,N,1.3,1.35,0.45,0.5,0.14
04/07/2025,06:00,N,1.61,1.28,0.48,0.5,0.48
04/07/2025,07:00,N,2.77,3.05,2.13,9.57,2.13
04/07/2025,08:00,N,7.59,15.1,18,18,7.6
04/07/2025,09:00,N,9.82,23.66,23.66,23.66,23.66
04/07/2025,10:00,N,3.44,4.96,4.75,4.75,4.75
04/07/2025,11:00,N,1.11,2.54,2.44,2.44,2.44
04/07/2025,12:00,N,1.15,1.13,1,1,1
04/07/2025,13:00,N,1.01,0.86,0.64,0.79,0.64
04/07/2025,14:00,N,0.61,0.71,0.48,0.62,0.48
04/07/2025,15:00,N,2.09,1.2,0.49,0.49,0.49
04/07/2025,16:00,N,1.43,0.8,0.5,0.5,0.5
04/07/2025,17:00,N,1.08,0.8,0.51,0.51,0.51
04/07/2025,18:00,N,1.43,1.08,0.67,0.75,0.75
04/07/2025,19:00,N,1.71,1.9,0.75,0.92,0.75
04/07/2025,20:00,N,7.01,29.99,29.99,18,29.99
04/07/2025,21:00,N,9.5,29.99,29.99,19,29.99
04/07/2025,22:00,N,6.11,14.73,14.38,14.38,11.51
04/07/2025,23:00,N,1.66,1.96,1.39,1,0.3
04/07/2025,24:00,N,0,4.19,3.9,0.94,0.05
04/08/2025,01:00,N,0.58,0.82,0.51,0.2,0.04
04/08/2025,02:00,N,0.72,0.78,0.41,0.2,0.04
04/08/2025,03:00,N,0.57,0.7,0.51,0.51,0.04
04/08/2025,04:00,N,0.83,0.82,0.37,0.39,0.04
04/08/2025,05:00,N,1.06,0.58,0.37,0.42,0.04
04/08/2025,06:00,N,0.74,0.83,0.46,0.44,0.05
04/08/2025,07:00,N,1.49,2,1.5,1.94,0.06
04/08/2025,08:00,N,1.67,5.1,7,7,0.07
04/08/2025,09:00,N,1.59,9.4,9.4,9.4,9.4
04/08/2025,10:00,N,1.04,5.25,5.16,5.16,5.16
04/08/2025,11:00,N,0.84,1.98,1.94,1.94,1.94
04/08/2025,12:00,N,0.89,1.05,1,1,1
04/08/2025,13:00,N,0.51,0.89,0.79,0.94,0.79
04/08/2025,14:00,N,0.78,0.78,0.64,0.84,0.64
04/08/2025,15:00,N,0.39,0.61,0.54,0.57,0.54
04/08/2025,16:00,N,0.99,0.99,0.71,0.71,0.71
04/08/2025,17:00,N,0.79,0.76,0.64,0.71,0.64
04/08/2025,18:00,N,1.2,0.89,0.75,0.75,0.75
04/08/2025,19:00,N,0.71,1.01,0.6,0.89,0.6
04/08/2025,20:00,N,1.84,9.25,9.99,5,9.99
04/08/2025,21:00,N,1.98,4.69,7.21,5,5.5
04/08/2025,22:00,N,1.62,2.23,3.98,3.98,1.5
04/08/2025,23:00,N,0.44,1.01,0.98,0.09,0.05
04/08/2025,24:00,N,0,1.06,0.9,0.09,0.04
04/09/2025,01:00,N,0.65,1.18,0.8,0.08,0.04
04/09/2025,02:00,N,0.53,0.92,0.5,0.08,0.03
04/09/2025,03:00,N,0.52,0.75,0.5,0.23,0.03
04/09/2025,04:00,N,0.69,0.7,0.5,0.23,0.04
04/09/2025,05:00,N,0.57,0.4,0.4,0.24,0.04
04/09/2025,06:00,N,0.9,0.61,0.37,0.2,0.05
04/09/2025,07:00,N,1.44,1.02,1,1,0.05
04/09/2025,08:00,N,1.39,1.86,2,2,0.07
04/09/2025,09:00,N,3.43,5,5,5,5
04/09/2025,10:00,N,0.99,1.63,1.61,1.61,1.61
04/09/2025,11:00,N,0.4,1.02,1,1,1
04/09/2025,12:00,N,1.2,0.88,0.74,0.89,0.74
04/09/2025,13:00,N,1.5,0.77,0.54,0.74,0.54
04/09/2025,14:00,N,1.12,0.84,0.51,0.71,0.51
04/09/2025,15:00,N,1.38,0.92,0.71,0.71,0.71
04/09/2025,16:00,N,1.72,1.13,0.72,0.72,0.72
04/09/2025,17:00,N,1.51,0.93,0.78,0.78,0.78
04/09/2025,18:00,N,1.15,1.06,0.76,0.76,0.76
04/09/2025,19:00,N,1.55,2.45,1,1,1
04/09/2025,20:00,N,4.06,12,12,11.1,12
04/09/2025,21:00,N,5.88,11.97,12.45,11.76,12.45
04/09/2025,22:00,N,3.92,5.45,6.43,6.43,6.43
04/09/2025,23:00,N,1.26,1.76,1,0.93,0.17
04/09/2025,24:00,N,0,1.37,1,0.18,0.04
04/10/2025,01:00,N,0.66,0.72,0.37,0.08,0.04
04/10/2025,02:00,N,0.43,0.79,0.3,0.08,0.04
04/10/2025,03:00,N,0.41,0.64,0.3,0.26,0.04
04/10/2025,04:00,N,0.43,0.76,0.3,0.24,0.04
04/10/2025,05:00,N,0.73,0.71,0.3,0.28,0.05
04/10/2025,06:00,N,0.82,0.9,0.3,0.2,0.06
04/10/2025,07:00,N,2.18,1.54,1,1.04,0.06
04/10/2025,08:00,N,1.97,1.57,1.57,1.57,0.07
04/10/2025,09:00,N,1.21,6.52,6.11,6.11,6.11
04/10/2025,10:00,N,0.99,1.75,1.5,1.5,1.5
04/10/2025,11:00,N,1.95,1.72,0.88,0.99,0.88
04/10/2025,12:00,N,1.11,1.05,0.66,0.94,0.66
04/10/2025,13:00,N,1.01,0.77,0.51,0.76,0.51
04/10/2025,14:00,N,0.68,0.73,0.5,0.71,0.5
04/10/2025,15:00,N,0.76,0.76,0.54,0.68,0.54
04/10/2025,16:00,N,1.09,1.11,0.92,0.92,0.92
04/10/2025,17:00,N,0.93,1.39,0.98,0.98,0.98
04/10/2025,18:00,N,1.1,1.44,0.98,1,1
04/10/2025,19:00,N,1.59,2.32,1,1.1,1
04/10/2025,20:00,N,3.51,17.81,19.99,18.22,19.99
04/10/2025,21:00,N,5.76,12.15,15.9,15,15.9
04/10/2025,22:00,N,2.62,7.5,7.3,8,7.3
04/10/2025,23:00,N,1.29,1.68,1,0.99,0.99
04/10/2025,24:00,N,0,1.14,1,0.95,0.05
04/11/2025,01:00,N,0.64,0.69,0.37,0.1,0.04
04/11/2025,02:00,N,0.7,1,0.48,0.2,0.04
04/11/2025,03:00,N,0.7,0.7,0.4,0.38,0.03
04/11/2025,04:00,N,0.68,0.58,0.31,0.29,0.04
04/11/2025,05:00,N,0.59,0.76,0.3,0.28,0.04
04/11/2025,06:00,N,0.9,0.92,0.36,0.24,0.05
04/11/2025,07:00,N,1.62,1.57,1.5,2,0.05
04/11/2025,08:00,N,1.84,3.5,3.5,4.78,0.06
04/11/2025,09:00,N,1.98,6.81,6.4,6.4,6.4
04/11/2025,10:00,N,0.76,1.75,1.5,1.5,1.5
04/11/2025,11:00,N,0.99,1.4,0.98,1,0.98
04/11/2025,12:00,N,0.99,1.01,0.76,0.94,0.76
04/11/2025,13:00,N,0.83,0.71,0.5,0.69,0.5
04/11/2025,14:00,N,0.68,0.66,0.5,0.65,0.5
04/11/2025,15:00,N,0.86,0.68,0.51,0.51,0.51
04/11/2025,16:00,N,1.01,1.12,0.94,0.94,0.94
04/11/2025,17:00,N,1.46,1.29,0.87,0.95,0.87
04/11/2025,18:00,N,1.94,1.42,0.98,1,1
04/11/2025,19:00,N,1.9,2.25,0.98,1,0.98
04/11/2025,20:00,N,3.38,21.14,21.11,18.89,21.11
04/11/2025,21:00,N,5.88,12,13.35,12.96,13.35
04/11/2025,22:00,N,1.98,5.03,5.66,9.66,2.59
04/11/2025,23:00,N,1.12,1.16,1,0.2,0.04
04/11/2025,24:00,N,0,1.38,1,0.09,0.04
04/12/2025,01:00,N,0.65,0.8,0.5,0.25,0.05
04/12/2025,02:00,N,0.29,0.65,0.5,0.2,0.04
04/12/2025,03:00,N,0.32,0.5,0.5,0.37,0.04
04/12/2025,04:00,N,0.56,0.53,0.39,0.37,0.05
04/12/2025,05:00,N,0.56,0.49,0.36,0.34,0.05
04/12/2025,06:00,N,0.49,0.54,0.35,0.24,0.05
04/12/2025,07:00,N,0.46,1.11,1.05,1.05,0.05
04/12/2025,08:00,N,0.47,1.19,1.5,1.5,0.06
04/12/2025,09:00,N,0.87,3.77,3.77,3.77,3.77
04/12/2025,10:00,N,0.72,1.52,1.5,1.5,1.5
04/12/2025,11:00,N,0.74,1.03,1,1,1
04/12/2025,12:00,N,0.53,0.87,0.85,1,0.85
04/12/2025,13:00,N,0.99,0.68,0.5,0.95,0.5
04/12/2025,14:00,N,0.34,0.54,0.51,0.92,0.51
04/12/2025,15:00,N,0.42,0.59,0.54,0.69,0.54
04/12/2025,16:00,N,0.5,0.82,0.77,0.92,0.77
04/12/2025,17:00,N,0.68,0.77,0.74,0.89,0.74
04/12/2025,18:00,N,0.86,0.96,0.79,0.94,0.86
04/12/2025,19:00,N,0.7,1.16,0.98,1,0.98
04/12/2025,20:00,N,0.59,3.09,2.78,2.78,2.78
04/12/2025,21:00,N,1.98,6,7.03,7.03,7.03
04/12/2025,22:00,N,1,2.25,2.53,2.53,2.53
04/12/2025,23:00,N,0.87,1.01,1,0.96,0.75
04/12/2025,24:00,N,0,1.12,1,0.52,0.04
04/13/2025,01:00,N,0.43,0.62,0.5,0.24,0.05
04/13/2025,02:00,N,0.86,0.64,0.5,0.2,0.04
04/13/2025,03:00,N,0.55,0.54,0.5,0.36,0.04
04/13/2025,04:00,N,0.38,0.42,0.34,0.32,0.05
04/13/2025,05:00,N,0.35,0.41,0.32,0.3,0.05
04/13/2025,06:00,N,0.37,0.54,0.34,0.23,0.05
04/13/2025,07:00,N,0.45,0.66,0.51,0.98,0.05
04/13/2025,08:00,N,0.78,1.06,1,1,0.06
04/13/2025,09:00,N,0.85,2.03,2.03,1.74,2.03
04/13/2025,10:00,N,0.59,1.07,1,1,1
04/13/2025,11:00,N,0.5,0.55,0.51,0.96,0.51
04/13/2025,12:00,N,0.58,0.57,0.51,0.94,0.51
04/13/2025,13:00,N,0.7,0.6,0.49,0.85,0.49
04/13/2025,14:00,N,0.47,0.58,0.5,0.85,0.5
04/13/2025,15:00,N,0.45,0.57,0.51,0.75,0.51
04/13/2025,16:00,N,0.56,0.93,0.88,0.94,0.88
04/13/2025,17:00,N,0.53,1.01,0.95,0.95,0.95
04/13/2025,18:00,N,0.61,1.06,0.85,1,1
04/13/2025,19:00,N,1.07,1.44,1,1,1
04/13/2025,20:00,N,0.95,7.32,7.32,7.32,7.32
04/13/2025,21:00,N,3.15,6,8.5,8,8.5
04/13/2025,22:00,N,1.48,4.7,4.74,5,4.74
04/13/2025,23:00,N,1.28,2.48,1,1,1
04/13/2025,24:00,N,0,1.44,1,0.75,0.04
04/14/2025,01:00,N,0.91,0.89,0.5,0.2,0.04
04/14/2025,02:00,N,0.84,0.91,0.5,0.2,0.04
04/14/2025,03:00,N,0.66,0.82,0.5,0.48,0.04
04/14/2025,04:00,N,0.81,0.74,0.4,0.33,0.04
04/14/2025,05:00,N,0.82,0.99,0.36,0.34,0.04
04/14/2025,06:00,N,0.57,0.74,0.34,0.24,0.05
04/14/2025,07:00,N,0.96,1.41,1,1,0.05
04/14/2025,08:00,N,1.31,1.05,1.05,1.05,0.07
04/14/2025,09:00,N,1.21,1.9,1.5,1.5,1.5
04/14/2025,10:00,N,0.56,1.09,1.04,1.04,1.04
04/14/2025,11:00,N,0.57,0.6,0.57,1,0.57
04/14/2025,12:00,N,0.45,0.53,0.52,0.94,0.52
04/14/2025,13:00,N,0.46,0.61,0.5,0.76,0.5
04/14/2025,14:00,N,0.59,0.62,0.5,0.71,0.5
04/14/2025,15:00,N,0.52,0.62,0.51,0.66,0.51
04/14/2025,16:00,N,0.82,1.05,0.98,1.04,0.98
04/14/2025,17:00,N,0.76,1.07,1,1.15,1
04/14/2025,18:00,N,1.21,1.17,1,1.23,1.1
04/14/2025,19:00,N,1.5,1.62,1,1,1
04/14/2025,20:00,N,1.24,21.38,25.38,19.5,25.38
